(same, 0.0490340951154)
(same, 0.0490453395613)
(same, 0.0490681776595)
(same, 0.0490187300341)
(same, 0.0490465268631)
(same, 0.0490694348025)
(same, 0.049031720512)
(same, 0.049029485591)
(same, 0.0490934602023)
(same, 0.0491124570302)
(same, 0.0490666411513)
(same, 0.0490773967082)
(same, 0.0490901776622)
(same, 0.0490934602023)
(same, 0.0490736252792)
(same, 0.0490324189248)
(same, 0.0489752189175)
(same, 0.0489583871693)
(same, 0.0490245967015)
(same, 0.0490896887733)
(same, 0.0489882093953)
(same, 0.0490088824138)
(same, 0.0490346538457)
(same, 0.0490376570207)
(same, 0.0490874538524)
(same, 0.0491413713195)
(diff, 0.0450145898431)
(diff, 0.0450299549244)
(diff, 0.045153643829)
(diff, 0.0449463549138)
(diff, 0.0450723485806)
(diff, 0.0450813581056)
(diff, 0.0451146025542)
(diff, 0.0450993771555)
(diff, 0.0450393136558)
(diff, 0.0450833136614)
(diff, 0.0450356819093)
(diff, 0.0451279422385)
(diff, 0.0450298850832)
(diff, 0.0450539803243)
(diff, 0.0450599866743)
(diff, 0.0450421073069)
(diff, 0.0450419676244)
(diff, 0.0450254152413)
(diff, 0.0450252057175)
(diff, 0.0450221327012)
(diff, 0.0450250660349)
(diff, 0.0452174787578)
(diff, 0.045075212073)
(diff, 0.0450489517522)
(diff, 0.0450795422323)
(diff, 0.045373643857)
(diff, 0.0451065009659)
(diff, 0.0449667485672)
(diff, 0.0451234025554)
(diff, 0.0451660755766)
(diff, 0.0450271612733)
(diff, 0.045112786681)
(diff, 0.045075700962)
(diff, 0.0450697644533)
(diff, 0.045068437469)
(diff, 0.0473301774388)
(diff, 0.0450934406468)
(diff, 0.0451217962059)
(diff, 0.0450145898431)
(diff, 0.0451141136653)
(diff, 0.0452676247959)
(diff, 0.0612790173053)
(diff, 0.0451633517668)
(diff, 0.045127313667)
(diff, 0.0450305136547)
(diff, 0.0450838723916)
(diff, 0.045215034313)
(diff, 0.0450224120663)
(diff, 0.0450903676305)
(diff, 0.0449286850703)
(diff, 0.0450812882643)
(diff, 0.0451016120764)
(diff, 0.045038126354)
(diff, 0.0451215168408)
(diff, 0.0450571930231)
(diff, 0.0450678088975)
(diff, 0.0450895993765)
(diff, 0.0451267549367)
(diff, 0.0450951866788)
(diff, 0.0449883993636)
(diff, 0.0451025898543)
(diff, 0.0450960247741)
(diff, 0.0451176755705)
(diff, 0.0450347739727)
(diff, 0.0450454596883)
(diff, 0.0450464374662)
(diff, 0.0451720120853)
(diff, 0.0451116692205)
(diff, 0.0455231041934)
(diff, 0.0450715104853)
(diff, 0.0450270215907)
(diff, 0.0448855930013)
(diff, 0.0452370343158)
(diff, 0.0451343676361)
(diff, 0.0450287676227)
(diff, 0.0451569263691)
(diff, 0.0451483358919)
(diff, 0.0450818469945)
(diff, 0.0452711867011)
(diff, 0.045070183501)
(diff, 0.0450376374651)
(diff, 0.0467260503779)
(diff, 0.0450918342974)
(diff, 0.0450875041381)
(diff, 0.0451291295402)
(diff, 0.0450524438162)
(diff, 0.0450745136603)
(diff, 0.0451113898554)
(diff, 0.045105523188)
(diff, 0.0450962342979)
(diff, 0.0450951168375)
(diff, 0.0450572628644)
(diff, 0.0450750025492)
(diff, 0.0451160692211)
(diff, 0.0450631295318)
(diff, 0.0451245898571)
(diff, 0.0451271041431)
(diff, 0.045152875575)
(diff, 0.0450513263557)
(diff, 0.0450977009648)
(diff, 0.0451467993837)
(diff, 0.0450134723827)
(diff, 0.0450464374662)
(diff, 0.0452189454246)
(diff, 0.0450467168313)
(diff, 0.0450734660411)
(diff, 0.0450976311235)
(diff, 0.045131085096)
(diff, 0.0450378469889)
(diff, 0.0451214469995)
(diff, 0.0451844438329)
(diff, 0.0450247866698)
(diff, 0.0450929517578)
(diff, 0.0451505708128)
(diff, 0.0450369390523)
(diff, 0.045152386686)
(diff, 0.0451295485879)
(diff, 0.0451018914415)
(diff, 0.0450594279441)
(diff, 0.0450754215969)
(diff, 0.0450919041387)
(diff, 0.0450777962004)
(diff, 0.0451590914488)
(diff, 0.0450247168285)
(diff, 0.046797498006)
(diff, 0.0451029390607)
(diff, 0.0452093073282)
(diff, 0.0450850596933)
(diff, 0.0450521644511)
(diff, 0.0448375422016)
(diff, 0.0451205390629)
(diff, 0.0451457517645)
(diff, 0.045172920022)
(diff, 0.0451271041431)
(diff, 0.045069694612)
(diff, 0.0449561326928)
(diff, 0.0450937200119)
(diff, 0.0450691358818)
(diff, 0.0450958152503)
(diff, 0.0451947105009)
(diff, 0.044974221584)
(diff, 0.0450733263585)
(diff, 0.0452115422491)
(diff, 0.0451013327113)
(diff, 0.0451636311319)
(diff, 0.044980227934)
(diff, 0.0451368120809)
(diff, 0.0451227739838)
(diff, 0.0447453517137)
(diff, 0.0450502787365)
(diff, 0.0450736057236)
(diff, 0.0441162913164)
(diff, 0.0451396755733)
(diff, 0.0451567866866)
(diff, 0.0449626279318)
(diff, 0.0441421325895)
(diff, 0.0451141835066)
(diff, 0.044997758095)
(diff, 0.0441061643309)
(diff, 0.0450470660377)
(diff, 0.0450168946053)
(diff, 0.0451300374768)
(diff, 0.0450376374651)
(diff, 0.0450009009525)
(diff, 0.0450594977853)
(diff, 0.0450534215941)
(diff, 0.0449661199957)
(diff, 0.0451391866843)
(diff, 0.0449389517383)
(diff, 0.0451627930365)
(diff, 0.0450816374707)
(diff, 0.04505265334)
(diff, 0.0450682977865)
(diff, 0.0451143930304)
(diff, 0.0451703358946)
(diff, 0.0450434342912)
(diff, 0.0450812882643)
(diff, 0.0451018216002)
(diff, 0.0453145581352)
(diff, 0.0450868755666)
(diff, 0.0451708247836)
(diff, 0.0451633517668)
(diff, 0.0450479041331)
(diff, 0.0452149644717)
(diff, 0.0451245200158)
(diff, 0.0450605454045)
(diff, 0.0451829073248)
(diff, 0.0451317835088)
(diff, 0.04501005016)
(diff, 0.0452341708234)
(diff, 0.0450854088997)
(diff, 0.0442064564072)
(diff, 0.0452778216226)
(diff, 0.0450391739732)
(diff, 0.0450202469867)
(diff, 0.0450828247724)
(diff, 0.0450198977803)
(diff, 0.0451130660461)
(diff, 0.0451239612856)
(diff, 0.0452215993932)
(diff, 0.0451023104892)
(diff, 0.0452374533635)
(diff, 0.0450988882665)
(diff, 0.0451321327152)
(diff, 0.0450921835038)
(diff, 0.0451009835049)
(diff, 0.0451817200231)
(diff, 0.0451142533478)
(diff, 0.0450129136524)
(diff, 0.0453238470253)
(diff, 0.0451367422396)
(diff, 0.0451361136681)
(diff, 0.0450023676193)
(diff, 0.0450985390601)
(diff, 0.0450179422245)
(diff, 0.0451112501729)
(diff, 0.0450796120736)
(diff, 0.0449257517366)
(diff, 0.0452167105037)
(diff, 0.0450842914393)
(diff, 0.0450358914331)
(diff, 0.0467388313319)
(diff, 0.0452570089215)
(diff, 0.045021085082)
(diff, 0.0452165009799)
(diff, 0.0450804501689)
(diff, 0.0450791231847)
(diff, 0.0458275423273)
(diff, 0.0450502787365)
(diff, 0.0451278723972)
(diff, 0.0450770977876)
(diff, 0.0451662152592)
(diff, 0.0469294980228)
(diff, 0.0451117390618)
(diff, 0.04536889465)
(diff, 0.0451001454095)
(diff, 0.0451555295436)
(diff, 0.0452118914555)
(diff, 0.0450898089003)
(diff, 0.045135345414)
(diff, 0.0450627803254)
(diff, 0.0449971295234)
(diff, 0.0452351486013)
(diff, 0.0451354152553)
(diff, 0.045097002552)
(diff, 0.045177948594)
(diff, 0.0453448692501)
(diff, 0.0450249263524)
(diff, 0.0451469390663)
(diff, 0.0451117390618)
(diff, 0.0450738152475)
(diff, 0.045148615257)
(diff, 0.0451130660461)
(diff, 0.0450217136536)
(diff, 0.0450434342912)
(diff, 0.04501605651)
(diff, 0.0457502978731)
(diff, 0.0451445644628)
(diff, 0.0451660057354)
(diff, 0.0451298977943)
(diff, 0.0449826723788)
(diff, 0.0451106914426)
(diff, 0.0451385581128)
(diff, 0.0449987358729)
(diff, 0.0450981200125)
(diff, 0.0448082088645)
(diff, 0.0451217962059)
(diff, 0.0491054729023)
(diff, 0.0452391295542)
(diff, 0.0451615358935)
(diff, 0.0451172565228)
(diff, 0.0450213644472)
(diff, 0.044983231109)
(diff, 0.0451085962043)
(diff, 0.0450084438106)
(diff, 0.0449388120557)
(diff, 0.0450291866704)
(diff, 0.0451068501723)
(diff, 0.0450802406451)
(diff, 0.045035612068)
(diff, 0.0449687739643)
(diff, 0.0450232501617)
(diff, 0.0449860247601)
(diff, 0.0450384057192)
(diff, 0.0449184184023)
(diff, 0.0450908565195)
(diff, 0.0451600692267)
(diff, 0.0450885517573)
(diff, 0.0450856184236)
(diff, 0.0450523739749)
(diff, 0.0450967231869)
(diff, 0.0445706088344)
(diff, 0.0451197009676)
(diff, 0.0450333073058)
(diff, 0.0450398025447)
(diff, 0.0452178978054)
(diff, 0.0449975485711)
(diff, 0.0450583104836)
(diff, 0.0450449009581)
(diff, 0.0451018216002)
(diff, 0.0450866660428)
(diff, 0.0451207485868)
(diff, 0.0451960374852)
(diff, 0.0451691485929)
(diff, 0.0450845009631)
(diff, 0.0451502216064)
(diff, 0.0450617327063)
(diff, 0.045071440644)
(diff, 0.0450306533372)
(diff, 0.0450669009609)
(diff, 0.0449601136457)
(diff, 0.0450698342946)
(diff, 0.0451178152531)
(diff, 0.0450568438167)
(diff, 0.0450860374712)
(diff, 0.0451337390646)
(diff, 0.0450963041392)
(diff, 0.0450890406462)
(diff, 0.0450630596905)
(diff, 0.0451206787455)
(diff, 0.045741008983)
(diff, 0.0451840247853)
(diff, 0.0455110216522)
(diff, 0.0451469390663)
(diff, 0.0451464501773)
(diff, 0.0453212628979)
(diff, 0.0451919168498)
(diff, 0.0450541898482)
(diff, 0.0450287676227)
(diff, 0.0451736184347)
(diff, 0.0451484755744)
(diff, 0.0451603485918)
(diff, 0.0453457771868)
(diff, 0.0449854660299)
(diff, 0.0451628628778)
(diff, 0.0452132184398)
(diff, 0.0450242279396)
(diff, 0.0451041263624)
(diff, 0.0451181644594)
(diff, 0.0451476374791)
(diff, 0.0450029263496)
(diff, 0.0452858533696)
(diff, 0.045078215248)
(diff, 0.0451124374746)
(diff, 0.0449594850742)
(diff, 0.0451590216075)
(diff, 0.0449639549161)
(diff, 0.045136602557)
(diff, 0.0450903676305)
(diff, 0.0450933009642)
(diff, 0.0450207358756)
(diff, 0.045028348575)
(diff, 0.0451133454112)
(diff, 0.044964443805)
(diff, 0.045096513663)
(diff, 0.0451981327236)
(diff, 0.0450933708055)
(diff, 0.0451329009693)
(diff, 0.0450644565161)
(diff, 0.0450325390518)
(diff, 0.0450033453973)
(diff, 0.0451503612889)
(diff, 0.0451635612906)
(diff, 0.0451215168408)
(diff, 0.0451397454146)
(diff, 0.0450214342884)
(diff, 0.0450958152503)
(diff, 0.0451452628756)
(diff, 0.0450728374696)
(diff, 0.0451125073159)
(diff, 0.0450567041342)
(diff, 0.0451322025565)
(diff, 0.0447844628298)
(diff, 0.0448964183995)
(diff, 0.0450428057197)
(diff, 0.0577307311404)
(diff, 0.0448304183912)
(diff, 0.0451873073254)
(diff, 0.0448884564938)
(diff, 0.0450851993759)
(diff, 0.0449992946031)
(diff, 0.0451708247836)
(diff, 0.0452068628834)
(diff, 0.0451093644583)
(diff, 0.045333554963)
(diff, 0.0449540374545)
(diff, 0.0450984692189)
(diff, 0.0451454025581)
(diff, 0.0450505581017)
(diff, 0.0450197580977)
(diff, 0.0451384882716)
(diff, 0.0450766787399)
(diff, 0.0449508247557)
(diff, 0.0452799867022)
(diff, 0.0449879803159)
(diff, 0.0450986089014)
(diff, 0.0450485327046)
(diff, 0.0451875168492)
(diff, 0.0450691358818)
(diff, 0.0451159295385)
(diff, 0.0451083866804)
(diff, 0.0451221454123)
(diff, 0.0450086533344)
(diff, 0.0448256691842)
(diff, 0.0449703104724)
(diff, 0.0451555993848)
(diff, 0.0451057327118)
(diff, 0.0450750025492)
(diff, 0.0450943485834)
(diff, 0.0450460882598)
(diff, 0.0450597073092)
(diff, 0.0450023676193)
(diff, 0.045062431119)
(diff, 0.0451051041403)
(diff, 0.0450661327068)
(diff, 0.0451350660489)
(diff, 0.0450869454079)
(diff, 0.0451464501773)
(diff, 0.0450529327051)
(diff, 0.0446375866206)
(diff, 0.0450916946148)
(diff, 0.0452292819339)
(diff, 0.0449380438017)
(diff, 0.045103008902)
(diff, 0.0450750025492)
(diff, 0.0447475866346)
(diff, 0.0450630596905)
(diff, 0.0449532692004)
(diff, 0.0453539486164)
(diff, 0.0450438533389)
(diff, 0.0489687236786)
(diff, 0.0451391866843)
(diff, 0.0450886914398)
(diff, 0.0450421073069)
(diff, 0.0451062914421)
(diff, 0.0451557390674)
(diff, 0.0451157200147)
(diff, 0.0451618152586)
(diff, 0.0449543866609)
(diff, 0.0450406406401)
(diff, 0.0452085390741)
(diff, 0.0451412120814)
(diff, 0.0451407930338)
(diff, 0.045149383511)
(diff, 0.0455423803863)
(diff, 0.0450286279401)
(diff, 0.0450528628639)
(diff, 0.0447775485432)
(diff, 0.0451047549339)
(diff, 0.0450760501684)
(diff, 0.0451018914415)
(diff, 0.0451403041448)
(diff, 0.0451071295374)
(diff, 0.0450704628661)
(diff, 0.044999015238)
(diff, 0.0455501327683)
(diff, 0.0451317136675)
(diff, 0.044915066021)
(diff, 0.045015567621)
(diff, 0.0450915549323)
(diff, 0.0450398025447)
(diff, 0.0450446914342)
(diff, 0.0450323295279)
(diff, 0.0451381390652)
(diff, 0.0451172565228)
(diff, 0.0452152438369)
(diff, 0.0450673200085)
(diff, 0.0452659486052)
(diff, 0.0452863422586)
(diff, 0.0450177327007)
(diff, 0.0451065708072)
(diff, 0.0450873644555)
(diff, 0.0450687866754)
(diff, 0.04503135175)
(diff, 0.0451052438229)
(diff, 0.0450224819076)
(diff, 0.045019059685)
(diff, 0.0450462977837)
(diff, 0.0451344374774)
(diff, 0.0453785327465)
(diff, 0.0450845009631)
(diff, 0.0450113771443)
(diff, 0.0451291295402)
(diff, 0.0451206787455)
(diff, 0.0449082215756)
(diff, 0.0450381961953)
(diff, 0.0450520247685)
(diff, 0.0450900184241)
(diff, 0.0450579612772)
(diff, 0.0451868184364)
(diff, 0.0451449136692)
(diff, 0.0450673898498)
(diff, 0.0451386279541)
(diff, 0.0450088628583)
(diff, 0.047333739344)
(diff, 0.0451606279569)
(diff, 0.0454792438704)
(diff, 0.0450938596945)
(diff, 0.0451210279519)
(diff, 0.0451913581195)
